substance_id,cid,substance_name,substance_class,source,target_name,gene,species,affinity_type,affinity_nm_raw,ki_nm,reference,pmid,assay_description,endogenous,primary_target
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,5-HT1E,HTR1E,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,"Cholinergic, Nicotinic Alpha3Beta4",,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,metabotropic glutamate 2,GRM2,RAT,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,metabotropic glutamate 7,GRM7,RAT,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,metabotropic glutamate 6,GRM6,RAT,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,5-HT1D,HTR1D,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,"Cholinergic, Nicotinic Alpha7",,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,metabotropic glutamate 5,GRM5,RAT,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,DOPAMINE D1,DRD1,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,metabotropic glutamate 4,GRM4,RAT,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,DOPAMINE D2,DRD2,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,metabotropic glutamate 8,GRM8,RAT,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,HISTAMINE H2,HRH2,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,Dopamine Transporter,SLC6A3,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,adrenergic Beta1,ADRB1,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,Calcium channel,,RAT,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,Norepinephrine transporter,,HUMAN,Ki,1400.0,1400.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,5-HT5a,HTR5A,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,"Cholinergic, Nicotinic Alpha2Beta2",,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,adrenergic Alpha1A,ADRA1A,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,HISTAMINE H1,HRH1,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,GABA A,,RAT,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,adrenergic Beta2,ADRB2,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,GABA B,,RAT,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,HISTAMINE H3,HRH3,GUINEA PIG,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,HISTAMINE H4,HRH4,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,GABA A Benzodiazepine,,RAT,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,5-HT6,HTR6,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,Glutamate-NMDA-MK801,,RAT,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,OPIATE Delta,OPRD1,GUINEA PIG,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,adrenergic Alpha1B,ADRA1B,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,DOPAMINE D5,DRD5,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,Norepinephrine transporter,,HUMAN,Ki,13.1,13.1,"Rothman RB, et al., 2003a",,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,Dopamine Transporter,SLC6A3,HUMAN,Ki,14.8,14.8,"Rothman RB, et al., 2003a",,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,5-HT Transporter,SLC6A4,HUMAN,Ki,1772.0,1772.0,"Rothman RB, et al., 2003a",,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,Norepinephrine transporter,,HUMAN,Ki,1450.0,1450.0,Simmler LD et al 2013,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,DAT,,HUMAN,Ki,1280.0,1280.0,Simmler LD et al 2013,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,SERT,,HUMAN,Ki,30000.0,30000.0,Simmler LD et al 2013,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,5-HT1A,HTR1A,HUMAN,Ki,12700.0,12700.0,Simmler LD et al 2013,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,5-HT2A,HTR2A,HUMAN,Ki,3000.0,3000.0,Simmler LD et al 2013,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,5-HT2C,HTR2C,HUMAN,Ki,13000.0,13000.0,Simmler LD et al 2013,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,alpha1A,,HUMAN,Ki,3930.0,3930.0,Simmler LD et al 2013,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,Alpha2A,,HUMAN,Ki,11900.0,11900.0,Simmler LD et al 2013,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,D1,,HUMAN,Ki,13600.0,13600.0,Simmler LD et al 2013,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,D2,,HUMAN,Ki,30000.0,30000.0,Simmler LD et al 2013,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,D3,,HUMAN,Ki,9200.0,9200.0,Simmler LD et al 2013,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,H1,,HUMAN,Ki,14400.0,14400.0,Simmler LD et al 2013,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,TA1,TRAR1,RAT,Ki,4100.0,4100.0,Simmler LD et al 2013,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,TA1,TRAR1,MOUSE,Ki,10000.0,10000.0,Simmler LD et al 2013,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",bindingdb,5-hydroxytryptamine receptor 7,,Human,Ki,1000.0,1000.0,,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",bindingdb,Alpha-2A adrenergic receptor,,Human,Ki,9017.0,9017.0,,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",bindingdb,Alpha-2B adrenergic receptor,,Human,Ki,1542.0,1542.0,,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",bindingdb,Alpha-2C adrenergic receptor,,Human,Ki,605.0,605.0,,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",bindingdb,Sodium-dependent dopamine transporter,,Human,EC50,13.0,,,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",bindingdb,Sodium-dependent noradrenaline transporter,,Human,Ki,13.1,13.1,,,,,
cid:436156,436156,Methiopropamine,Thiophene,pdsp,Thrombin,,HUMAN,Ki,10000.0,10000.0,"Ahn HS, et al., 1997",,,,
cid:436156,436156,Methiopropamine,Thiophene,pdsp,progesterone,,HUMAN,Ki,13.0,13.0,"Kurata Y, et al., 2005",,,,
cid:436156,436156,Methiopropamine,Thiophene,pdsp,androgen,,RAT,Ki,19.0,19.0,"Kurata Y, et al., 2005",,,,
cid:436156,436156,Methiopropamine,Thiophene,pdsp,Glucocorticoid,,HUMAN,Ki,43.0,43.0,"Kurata Y, et al., 2005",,,,
cid:436156,436156,Methiopropamine,Thiophene,pdsp,estrogen alpha,,HUMAN,Ki,10000.0,10000.0,"Kurata Y, et al., 2005",,,,
cid:436156,436156,Methiopropamine,Thiophene,pdsp,Progesterone receptor,PGR,HUMAN,Ki,1.39999997615814,1.39999997615814,"Pedram B et al., 2008",,,,
cid:436156,436156,Methiopropamine,Thiophene,pdsp,Norepinephrine transporter,,HUMAN,Ki,313.0,313.0,"Iversen l., et al., 2012",,,,
cid:436156,436156,Methiopropamine,Thiophene,pdsp,Dopamine Transporter,SLC6A3,HUMAN,Ki,577.0,577.0,"Iversen l., et al., 2012",,,,
cid:436156,436156,Methiopropamine,Thiophene,pdsp,5-HT Transporter,SLC6A4,HUMAN,Ki,10000.0,10000.0,"Iversen l., et al., 2012",,,,
cid:436156,436156,Methiopropamine,Thiophene,pdsp,5-HT1A,HTR1A,HUMAN,Ki,1898.0,1898.0,"Iversen l., et al., 2012",,,,
cid:436156,436156,Methiopropamine,Thiophene,pdsp,5-HT7,HTR7,HUMAN,Ki,1134.0,1134.0,"Iversen l., et al., 2012",,,,
cid:436156,436156,Methiopropamine,Thiophene,pdsp,adrenergic Alpha2A,ADRA2A,HUMAN,Ki,1909.0,1909.0,"Iversen l., et al., 2012",,,,
cid:436156,436156,Methiopropamine,Thiophene,pdsp,adrenergic Alpha2B,ADRA2B,HUMAN,Ki,560.0,560.0,"Iversen l., et al., 2012",,,,
cid:436156,436156,Methiopropamine,Thiophene,pdsp,adrenergic Alpha2C,ADRA2C,HUMAN,Ki,436.0,436.0,"Iversen l., et al., 2012",,,,
cid:436156,436156,Methiopropamine,Thiophene,pdsp,DOPAMINE D4,DRD4,HUMAN,Ki,929.0,929.0,"Iversen l., et al., 2012",,,,
cid:52911279,52911279,Methoxetamine,Arylcyclohexylamines,pdsp,Serotonin Transporter,,HUMAN,Ki,481.0,481.0,"Roth BL, et al., 2013",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,NMDA,,RAT,Ki,36.0,36.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,5-HT1A,HTR1A,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,5-HT1B,HTR1B,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,5-HT1D,HTR1D,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,5-HT1E,HTR1E,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,5-HT2A,HTR2A,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,5-HT2B,HTR2B,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,5-HT2C,HTR2C,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,5-HT3,HTR3A,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,5-HT5a,HTR5A,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,5-HT6,HTR6,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,5-HT7,HTR7,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,adrenergic Alpha1A,ADRA1A,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,adrenergic Alpha1B,ADRA1B,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,adrenergic Alpha1D,ADRA1D,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,adrenergic Alpha2A,ADRA2A,HUMAN,Ki,1909.0,1909.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,adrenergic Alpha2B,ADRA2B,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,adrenergic Alpha2C,ADRA2C,HUMAN,Ki,1944.0,1944.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,adrenergic Beta1,ADRB1,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,adrenergic Beta2,ADRB2,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,BZP Rat Brain Site,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,adrenergic Beta3,ADRB3,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,D1,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,D2,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,D3,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,D4,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,D5,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,GABA A,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,H1,,HUMAN,Ki,533.0,533.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,H2,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,H3,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,H4,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,DOR,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,Kappa Opiate Receptor,,HUMAN,Ki,1694.0,1694.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,Mu Opiate Receptor,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,Muscarinic M1,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,Muscarinic M2,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,Muscarinic M3,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:67833251,67833251,Methoxphenidine,Diarylethylamines,pdsp,Muscarinic M4,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:9817261,9817261,Methylnaphthidate,Substituted_phenidates,chembl,CHEMBL338,,,IC50,11.0,11.0,,,Displacement of [3H]WIN 35428 from Sprague-Dawley rat striatal tissue after 2 hrs by liquid scintillation counting,,
cid:9817261,9817261,Methylnaphthidate,Substituted_phenidates,chembl,CHEMBL338,,,IC50,10.96,10.96,,,Displacement of [3H]WIN 35428 from Sprague-Dawley rat striatal tissue after 2 hrs by liquid scintillation counting,,
cid:9817261,9817261,Methylnaphthidate,Substituted_phenidates,bindingdb,D(1A)/D(1B)/D(2)/D(3)/D(4) dopamine receptor,,Rat,IC50,34.0,34.0,,,,,
cid:9817261,9817261,Methylnaphthidate,Substituted_phenidates,bindingdb,Sodium-dependent dopamine transporter,,Rat,IC50,11.0,11.0,,,,,
cid:45789647,45789647,Methylone,Cathinone,pdsp,Norepinephrine transporter,,HUMAN,Ki,25000.0,25000.0,Simmler LD et al 2013,,,,
cid:45789647,45789647,Methylone,Cathinone,pdsp,DAT,,HUMAN,Ki,2730.0,2730.0,Simmler LD et al 2013,,,,
cid:45789647,45789647,Methylone,Cathinone,pdsp,SERT,,HUMAN,Ki,30000.0,30000.0,Simmler LD et al 2013,,,,
cid:45789647,45789647,Methylone,Cathinone,pdsp,5-HT1A,HTR1A,HUMAN,Ki,20000.0,20000.0,Simmler LD et al 2013,,,,
cid:45789647,45789647,Methylone,Cathinone,pdsp,5-HT2A,HTR2A,HUMAN,Ki,13000.0,13000.0,Simmler LD et al 2013,,,,
cid:45789647,45789647,Methylone,Cathinone,pdsp,5-HT2C,HTR2C,HUMAN,Ki,13000.0,13000.0,Simmler LD et al 2013,,,,
cid:45789647,45789647,Methylone,Cathinone,pdsp,alpha1A,,HUMAN,Ki,6000.0,6000.0,Simmler LD et al 2013,,,,
cid:45789647,45789647,Methylone,Cathinone,pdsp,Alpha2A,,HUMAN,Ki,20000.0,20000.0,Simmler LD et al 2013,,,,
cid:45789647,45789647,Methylone,Cathinone,pdsp,D1,,HUMAN,Ki,13600.0,13600.0,Simmler LD et al 2013,,,,
cid:45789647,45789647,Methylone,Cathinone,pdsp,D2,,HUMAN,Ki,30000.0,30000.0,Simmler LD et al 2013,,,,
cid:45789647,45789647,Methylone,Cathinone,pdsp,D3,,HUMAN,Ki,9200.0,9200.0,Simmler LD et al 2013,,,,
cid:45789647,45789647,Methylone,Cathinone,pdsp,H1,,HUMAN,Ki,14400.0,14400.0,Simmler LD et al 2013,,,,
cid:45789647,45789647,Methylone,Cathinone,pdsp,TA1,TRAR1,RAT,Ki,12500.0,12500.0,Simmler LD et al 2013,,,,
cid:45789647,45789647,Methylone,Cathinone,pdsp,TA1,TRAR1,MOUSE,Ki,10000.0,10000.0,Simmler LD et al 2013,,,,
cid:45789647,45789647,Methylone,Cathinone,chembl,CHEMBL612545,,,EC50,152.0,,,,Binding affinity to NET in Sprague-Dawley rat brain synaptosomes assessed as induction of [3H]MPP+ release by liquid sci,,
cid:45789647,45789647,Methylone,Cathinone,chembl,CHEMBL338,,,EC50,133.0,,,,Binding affinity to DAT in Sprague-Dawley rat brain synaptosomes assessed as induction of [3H]MPP+ release by liquid sci,,
cid:45789647,45789647,Methylone,Cathinone,chembl,CHEMBL313,,,EC50,242.0,,,,Binding affinity to SERT in Sprague-Dawley rat brain synaptosomes assessed as induction of [3H]5-HT release by liquid sc,,
cid:45789647,45789647,Methylone,Cathinone,bindingdb,Sodium-dependent serotonin transporter,,Rat,EC50,242.0,,,,,,
cid:4158,4158,Methylphenidate,Substituted_phenidates,pdsp,DOPAMINE D1,DRD1,HUMAN,Ki,10000.0,10000.0,"TOLL L, et. al., 1998",,,,
cid:4158,4158,Methylphenidate,Substituted_phenidates,pdsp,DOPAMINE D2,DRD2,HUMAN,Ki,10000.0,10000.0,"TOLL L, et. al., 1998",,,,
cid:4158,4158,Methylphenidate,Substituted_phenidates,pdsp,5-HT1A,HTR1A,HUMAN,Ki,10000.0,10000.0,"TOLL L, et. al., 1998",,,,
cid:4158,4158,Methylphenidate,Substituted_phenidates,pdsp,5-HT2A,HTR2A,RAT,Ki,10000.0,10000.0,"TOLL L, et. al., 1998",,,,
cid:4158,4158,Methylphenidate,Substituted_phenidates,pdsp,5-HT2C,HTR2C,RAT,Ki,10000.0,10000.0,"TOLL L, et. al., 1998",,,,
cid:4158,4158,Methylphenidate,Substituted_phenidates,pdsp,5-HT3,HTR3A,MOUSE,Ki,10000.0,10000.0,"TOLL L, et. al., 1998",,,,
cid:4158,4158,Methylphenidate,Substituted_phenidates,pdsp,Dopamine Transporter,SLC6A3,HUMAN,Ki,42.0,42.0,"PRISTUPA ZB, ET AL., 1994",,,,
cid:4158,4158,Methylphenidate,Substituted_phenidates,pdsp,Dopamine Transporter,SLC6A3,HUMAN,Ki,21.0,21.0,"PRISTUPA ZB, ET AL., 1994",,,,
cid:4158,4158,Methylphenidate,Substituted_phenidates,pdsp,Dopamine Transporter,SLC6A3,HUMAN,Ki,61.0,61.0,"PRISTUPA ZB, ET AL., 1994",,,,
cid:4158,4158,Methylphenidate,Substituted_phenidates,pdsp,Dopamine Transporter,SLC6A3,HUMAN,Ki,50.0,50.0,"PRISTUPA ZB, ET AL., 1994",,,,
cid:4158,4158,Methylphenidate,Substituted_phenidates,pdsp,5-HT1A,HTR1A,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:4158,4158,Methylphenidate,Substituted_phenidates,pdsp,5-HT1B,HTR1B,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:4158,4158,Methylphenidate,Substituted_phenidates,pdsp,5-HT1E,HTR1E,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:4158,4158,Methylphenidate,Substituted_phenidates,pdsp,5-HT2A,HTR2A,RAT,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:4158,4158,Methylphenidate,Substituted_phenidates,pdsp,5-HT2B,HTR2B,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:4158,4158,Methylphenidate,Substituted_phenidates,pdsp,5-HT2C,HTR2C,RAT,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:4158,4158,Methylphenidate,Substituted_phenidates,pdsp,5-HT3,HTR3A,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:4158,4158,Methylphenidate,Substituted_phenidates,pdsp,5-HT5a,HTR5A,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:4158,4158,Methylphenidate,Substituted_phenidates,pdsp,5-HT6,HTR6,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:4158,4158,Methylphenidate,Substituted_phenidates,pdsp,5-HT7,HTR7,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:4158,4158,Methylphenidate,Substituted_phenidates,pdsp,"Cholinergic, muscarinic M1",CHRM1,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:4158,4158,Methylphenidate,Substituted_phenidates,pdsp,"Cholinergic, muscarinic M2",CHRM2,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:4158,4158,Methylphenidate,Substituted_phenidates,pdsp,"Cholinergic, muscarinic M3",CHRM3,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:4158,4158,Methylphenidate,Substituted_phenidates,pdsp,"Cholinergic, muscarinic M4",CHRM4,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:4158,4158,Methylphenidate,Substituted_phenidates,pdsp,"Cholinergic, muscarinic M5",CHRM5,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:4158,4158,Methylphenidate,Substituted_phenidates,pdsp,"Cholinergic, Nicotinic Alpha2Beta4",,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:4158,4158,Methylphenidate,Substituted_phenidates,pdsp,"Cholinergic, Nicotinic Alpha3Beta4x",,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:4158,4158,Methylphenidate,Substituted_phenidates,pdsp,"Cholinergic, Nicotinic Alpha4Beta2",,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
