substance_id,cid,substance_name,substance_class,source,activity_type,value_nm,units,relation,target_id,assay_description
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,IC50,630.96,nM,=,CHEMBL222,Inhibition of [3H]norepinephrine uptake at human NET expressed in HEK293 cells preincubated for 10 mins prior to substra
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,IC50,288.4,nM,=,CHEMBL238,Inhibition of [3H]dopamine uptake at human DAT expressed in HEK293 cells preincubated for 10 mins prior to substrate add
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,Ki,422000.0,nM,=,CHEMBL2331,In vitro binding affinity of compound towards bovine adrenal phenylethanolamine N-methyl-transferase (PNMT)
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,Ki,442000.0,nM,=,CHEMBL2331,Inhibitory activity against bovine adrenal norepinephrine N-methyl-transferase was determined
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,Ki,300000.0,nM,=,CHEMBL2756,Inhibitory activity against Monoamine Oxidase B of Bovine liver in competitive inhibition assay at 25 degree C (pH=7.4)
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,Ki,160000.0,nM,=,CHEMBL2993,Competitive inhibition of Rat liver Monoamine Oxidase B at 37 degree C (pH= 7.4)
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,Ki,580000.0,nM,=,CHEMBL2993,Competitive inhibition of Rat liver Monoamine Oxidase B at 30 degree C (pH= 7.2)
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,Ki,1381000.0,nM,=,CHEMBL2331,Inhibitory activity against Norepinephrine N-methyl-transferase of bovine adrenal glands
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,Ki,422000.0,nM,=,CHEMBL2331,Inhibitory activity against Norepinephrine N-methyl-transferase of bovine adrenal glands
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,Ki,300000.0,nM,=,CHEMBL1907608,Displacement of [3H]MK801 from NMDA receptor in rat brain neuronal membrane
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,Ki,14400.0,nM,=,CHEMBL1951,Inhibition of human recombinant MAOA by spectrophotometrically
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,Ki,12200.0,nM,=,CHEMBL3358,Inhibition of MAOA in rat brain mitochondrial suspension
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,Ki,280000.0,nM,=,CHEMBL2039,Inhibition of human recombinant MAOB by spectrophotometrically
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,Ki,100000.0,nM,>,CHEMBL2993,Inhibition of MAOB in rat brain mitochondrial suspension
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,Ki,1000.0,nM,=,CHEMBL612545,Binding affinity to rat alpha adrenergic receptor
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,Ki,5728.0,nM,=,CHEMBL228,Inhibition of [3H]5-HT uptake at human SERT expressed in HEK293 cells preincubated for 10 mins prior to substrate additi
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,Ki,101.0,nM,=,CHEMBL222,Inhibition of [3H]norepinephrine uptake at human NET expressed in HEK293 cells preincubated for 10 mins prior to substra
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,EC50,800.0,nM,=,CHEMBL376,Effective concentration was measured for the release of accumulated [3H]NE from chopped cortex of rat
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,EC50,11000.0,nM,=,CHEMBL376,Effective concentration was measured for the release of accumulated [3H]dopamine from chopped striatum of rat
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,EC50,935.0,nM,=,CHEMBL5857,Agonist activity at human trace amine associated receptor 1 expressed in RD-HGA16 CHO-K1 cells coexpressed with Galpha16
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,EC50,600.0,nM,=,CHEMBL5857,"Activation of C-terminal HA epitope tagged human TAAR1 expressed in RD-HGA16 cells co-expressing Gq protein, Galpha16 by"
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,EC50,1010.0,nM,=,CHEMBL1926495,Activation of rhesus monkey TAAR1 expressed in RD-HGA16 cells co-expressing Gq protein assessed as cAMP accumulation by 
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,EC50,810.0,nM,=,CHEMBL3833,Activation of rat TAAR1 expressed in HEK293 cells assessed as accumulation of [3H]cAMP after 1 hr by liquid scintillatio
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,EC50,440.0,nM,=,CHEMBL3833,Activation of rat TAAR1 expressed in HEK293 cells assessed as accumulation of [3H]cAMP after 1 hr by competitive binding
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,EC50,1200.0,nM,=,CHEMBL3833,Activation of rat TAAR1 expressed in Syrian hamster AV12-664 cells assessed as accumulation of cAMP after 30 mins using 
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,EC50,210.0,nM,=,CHEMBL4908,Activation of mouse TAAR1 expressed in human HEK293 cells assessed as accumulation of [3H]cAMP after 1 hr by liquid scin
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,EC50,2.0,nM,=,CHEMBL4908,Activation of mouse TAAR1 expressed in human HEK293 cells assessed as accumulation of cAMP after 15 mins
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,EC50,1120.0,nM,=,CHEMBL612545,Activation of chimeric rat-human expressed in human HEK293 cells assessed as accumulation of [3H]cAMP after 1 hr by liqu
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,EC50,990.0,nM,=,CHEMBL5857,Activation of human TAAR1 expressed in Syrian hamster AV12-664 cells co-expressing GalphaS protein assessed as accumulat
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,EC50,140.0,nM,=,CHEMBL5857,Activation of human TAAR1 expressed in human HEK293T cells assessed as cAMP accumulation after 10 mins by BRET assay
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,EC50,7.1,nM,=,CHEMBL222,Inhibition of [3H]norepinephrine reuptake at human NET cloned in rat brain synaptosome by scintillation counting
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,EC50,24.8,nM,=,CHEMBL238,Inhibition of [3H]dopamine reuptake at human DAT cloned in rat brain synaptosome by scintillation counting
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,Kd,4466.84,nM,=,CHEMBL2094123,Affinity against 5-hydroxytryptamine receptors in rat fundus model
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,IC50,264000.0,nM,=,CHEMBL2475,Inhibition of MAMC O-dealkylation mediated by rat Cytochrome P450 2D1 expressed in Saccharomyces cerevisiae
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,IC50,5600.0,nM,=,CHEMBL2483,Inhibition of MAMC O-dealkylation mediated by rat Cytochrome P450 2D2 expressed in Saccharomyces cerevisiae
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,IC50,18600.0,nM,=,CHEMBL3057,Inhibition of MAMC O-dealkylation mediated by rat Cytochrome P450 2D3 expressed in Saccharomyces cerevisiae
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,IC50,136000.0,nM,=,CHEMBL4982,Inhibition of MAMC O-dealkylation mediated by rat Cytochrome P450 2D4 expressed in Saccharomyces cerevisiae
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,IC50,1800.0,nM,=,CHEMBL289,Inhibition of MAMC O-dealkylation mediated by human Cytochrome P450 2D6 expressed in human lymphoblastoid cell line
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,IC50,10000.0,nM,>,CHEMBL2095171,Inhibitory effect against veratridine-induced glutamate release from rat brain slices
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,IC50,1300.0,nM,=,CHEMBL2095171,Inhibition of [3H]batrachotoxin binding to rat brain sodium channel
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,IC50,100000.0,nM,>,CHEMBL2095171,Inhibition of [3H]saxitoxin binding to rat brain sodium channel
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,IC50,3400.0,nM,=,CHEMBL289,Inhibition of human CYP2D6 expressed in Escherichia coli JM109
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,IC50,15.2,nM,=,CHEMBL4153,Displacement of [3H]pentazocine from sigma1 receptor in guinea pig membrane in presence of phenytoin
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,IC50,232.0,nM,=,CHEMBL4153,Displacement of [3H]pentazocine from sigma1 receptor in guinea pig membrane
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,IC50,,,,CHEMBL220,DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,IC50,,,,CHEMBL226,DRUGMATRIX: Adenosine A1 radioligand binding (ligand: DPCPX)
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,IC50,,,,CHEMBL251,DRUGMATRIX: Adenosine A2A radioligand binding (ligand: AB-MECA)
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,IC50,,,,CHEMBL256,DRUGMATRIX: Adenosine A3 radioligand binding (ligand: AB-MECA)
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,Ki,348.0,nM,=,CHEMBL287,Inhibition of [3H](+)-pentazocine binding to Sigma receptor type 1
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,Ki,5070.0,nM,=,CHEMBL3602,Binding affinity was measured as selectivity for sigma-1 site over muscarinic (M1) receptor in rat
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,Ki,10000.0,nM,>,CHEMBL309,Binding affinity was measured against muscarinic (M2) receptor at 10 uM in rat using [3H]QN as radioligand
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,Ki,2246.0,nM,=,CHEMBL1907608,Binding affinity was measured against phencyclidine (PCP) receptor in rat using [3H]TCP as radioligand
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,Ki,1680.0,nM,=,CHEMBL2094124,The compound was tested for its ability to block PCP N-methyl-D-aspartate glutamate receptor at the PCP (phencyclidine) 
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,Ki,4800.0,nM l-1 hr-1,=,CHEMBL2095171,Displacement of [3H]BTX from sodium channel of rat cerebral cortex synaptosomes
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,Ki,4540.0,nM,=,CHEMBL1907608,Displacement of [3H]MK801 from NMDA receptor in rat brain neuronal membrane
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,Ki,,,,CHEMBL220,DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,Ki,,,,CHEMBL226,DRUGMATRIX: Adenosine A1 radioligand binding (ligand: DPCPX)
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,Ki,,,,CHEMBL251,DRUGMATRIX: Adenosine A2A radioligand binding (ligand: AB-MECA)
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,Ki,,,,CHEMBL256,DRUGMATRIX: Adenosine A3 radioligand binding (ligand: AB-MECA)
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,Ki,,,,CHEMBL612545,DRUGMATRIX: Sodium/nucleoside co-transporter radioligand binding (ligand: nitrobenzylthioinosine)
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,Ki,,,,CHEMBL319,DRUGMATRIX: Alpha-1A adrenergic receptor radioligand binding (ligand: prazosin)
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,Ki,,,,CHEMBL315,DRUGMATRIX: Alpha-1B adrenergic receptor radioligand binding (ligand: prazosin)
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,Ki,,,,CHEMBL223,DRUGMATRIX: Alpha-1D adrenergic receptor radioligand binding (ligand: prazosin)
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,EC50,31000.0,nM,=,CHEMBL4523253,Agonist activity at human TAS2R46 stably expressed in HEK293T/Galpha16-gustducin 44 cells assessed as effect on calcium 
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,EC50,5888.44,nM,=,CHEMBL5849,Agonist activity at N-terminal Flag-tagged human MRGPRX2 receptor expressed in tetracycline-induced FLP-IN/T-REX 293 cel
cid:5360696,5360696,Dextromethorphan,Substituted_morphinans,chembl,EC50,3235.94,nM,=,CHEMBL5849,Agonist activity at MRGPRX2 (unknown origin) expressed in HTLA cells assessed as induction of beta-arrestin 2 recruitmen
cid:10100,10100,Dextropropoxyphene,Phenylpropylamine,chembl,IC50,,,,CHEMBL368,Antimicrobial activity against Trypanosoma cruzi
cid:10100,10100,Dextropropoxyphene,Phenylpropylamine,chembl,IC50,,,,CHEMBL612348,Antimicrobial activity against Trypanosoma brucei rhodesiense
cid:10100,10100,Dextropropoxyphene,Phenylpropylamine,chembl,IC50,,,,CHEMBL612851,Antimicrobial activity against Trypanosoma brucei brucei
cid:10100,10100,Dextropropoxyphene,Phenylpropylamine,chembl,IC50,,,,CHEMBL612849,Antimicrobial activity against Trypanosoma brucei
cid:10100,10100,Dextropropoxyphene,Phenylpropylamine,chembl,IC50,,,,CHEMBL612884,Antimicrobial activity against Trichomonas vaginalis
cid:10100,10100,Dextropropoxyphene,Phenylpropylamine,chembl,IC50,,,,CHEMBL612888,Antimicrobial activity against Toxoplasma gondii
cid:10100,10100,Dextropropoxyphene,Phenylpropylamine,chembl,IC50,,,,CHEMBL613064,Antimicrobial activity against Pneumocystis carinii
cid:10100,10100,Dextropropoxyphene,Phenylpropylamine,chembl,IC50,,,,CHEMBL364,Antimicrobial activity against Plasmodium falciparum
cid:10100,10100,Dextropropoxyphene,Phenylpropylamine,chembl,IC50,,,,CHEMBL2366686,Antimicrobial activity against Leishmania
cid:10100,10100,Dextropropoxyphene,Phenylpropylamine,chembl,IC50,,,,CHEMBL612880,Antimicrobial activity against Leishmania mexicana
cid:10100,10100,Dextropropoxyphene,Phenylpropylamine,chembl,IC50,,,,CHEMBL612879,Antimicrobial activity against Leishmania major
cid:10100,10100,Dextropropoxyphene,Phenylpropylamine,chembl,IC50,,,,CHEMBL612848,Antimicrobial activity against Leishmania infantum
cid:10100,10100,Dextropropoxyphene,Phenylpropylamine,chembl,IC50,,,,CHEMBL367,Antimicrobial activity against Leishmania donovani
cid:10100,10100,Dextropropoxyphene,Phenylpropylamine,chembl,IC50,,,,CHEMBL612877,Antimicrobial activity against Leishmania amazonensis
cid:10100,10100,Dextropropoxyphene,Phenylpropylamine,chembl,IC50,,,,CHEMBL612853,Antimicrobial activity against Entamoeba histolytica
cid:3016,3016,Diazepam,Benzodiazepines,chembl,IC50,12.0,nM,=,CHEMBL1907607,In vitro binding affinity for GABA-A receptor in rat cortical or hippocampal membranes using [3H]flunitrazepam
cid:3016,3016,Diazepam,Benzodiazepines,chembl,IC50,6.0,nM,=,CHEMBL1907607,Effect on [3H]flunitrazepam binding to Benzodiazepine receptor
cid:3016,3016,Diazepam,Benzodiazepines,chembl,IC50,25.0,nM,=,CHEMBL2094107,Inhibition of [3H]flunitrazepam binding to benzodiazepine receptor in bovine brain membrane
cid:3016,3016,Diazepam,Benzodiazepines,chembl,IC50,123594743.34,nM,=,CHEMBL5742,Binding affinity of compound towards Benzodiazepine receptor in a competition assay
cid:3016,3016,Diazepam,Benzodiazepines,chembl,IC50,74000.0,nM,=,CHEMBL2093872,Displacement of [35S]TBPS from GABA-A receptor complex at low umolar concentration
cid:3016,3016,Diazepam,Benzodiazepines,chembl,IC50,12.0,nM,=,CHEMBL2094133,Displacement of [3H]flunitrazepam from GABA-A central benzodiazepine receptor of mouse brain
cid:3016,3016,Diazepam,Benzodiazepines,chembl,IC50,28.0,nM,=,CHEMBL1907607,Binding affinity against benzodiazepine site of gamma-aminobutyric-acid A receptor of rat cerebral cortex by using [3H]f
cid:3016,3016,Diazepam,Benzodiazepines,chembl,IC50,13.0,nM,=,CHEMBL1907607,Binding affinity against benzodiazepine site of gamma-aminobutyric-acid A receptor of rat cerebral cortex by using [3H]f
cid:3016,3016,Diazepam,Benzodiazepines,chembl,IC50,1000.0,nM,>,CHEMBL1907607,Inhibition of Diazepam-Insensitive fraction of GABA-A benzodiazepine receptors
cid:3016,3016,Diazepam,Benzodiazepines,chembl,IC50,123594743.34,nM,=,CHEMBL2093872,Binding affinity towards benzodiazepine/GABA A receptor.
cid:3016,3016,Diazepam,Benzodiazepines,chembl,IC50,6.0,nM,=,CHEMBL1907607,Inhibitory concentration against specific binding of [3H]diazepam to Benzodiazepine receptor in rat brain
cid:3016,3016,Diazepam,Benzodiazepines,chembl,IC50,5.4,nM,=,CHEMBL1907607,Binding affinity measured by [3H]diazepam binding assay in rat
cid:3016,3016,Diazepam,Benzodiazepines,chembl,IC50,20.0,nM,=,CHEMBL1907607,Displacement of [3H]flunitrazepam from GABA-A receptor of rat cerebellar tissue
cid:3016,3016,Diazepam,Benzodiazepines,chembl,IC50,20.0,nM,=,CHEMBL1907607,Displacement of [3H]flunitrazepam from GABA-A receptor of rat forebrain tissue
cid:3016,3016,Diazepam,Benzodiazepines,chembl,IC50,5.4,nM,=,CHEMBL1907607,Displacement of [3H]diazepam binding in rat brain membranes
cid:3016,3016,Diazepam,Benzodiazepines,chembl,Ki,5.02,nM,=,CHEMBL1907607,Displacing potential to [3H]diazepam binding to benzodiazepine receptor in Wistar rat cerebral cortex
cid:3016,3016,Diazepam,Benzodiazepines,chembl,Ki,14.0,nM,=,CHEMBL1907607,Displacement of [3H]flunitrazepam from GABA-A Benzodiazepine receptor of rat brain membranes
cid:3016,3016,Diazepam,Benzodiazepines,chembl,Ki,6.6,nM,=,CHEMBL1907607,Binding affinity for Diazepam-Sensitive fraction of GABA-A benzodiazepine receptors
cid:3016,3016,Diazepam,Benzodiazepines,chembl,Ki,16.0,nM,=,CHEMBL2095167,Binding affinity for rat GABA-A receptor alpha-1-beta-2-gamma-2 subunits expressed in HEK293 cells
cid:3016,3016,Diazepam,Benzodiazepines,chembl,Ki,17.0,nM,=,CHEMBL2111343,Binding affinity for rat GABA-A receptor alpha-3-beta-2-gamma-2 subunits expressed in HEK293 cells
cid:3016,3016,Diazepam,Benzodiazepines,chembl,Ki,10000.0,nM,>,CHEMBL612545,Binding affinity for rat GABA-A receptor alpha-4-beta-2-gamma-2 subunits expressed in HEK293 cells
cid:3016,3016,Diazepam,Benzodiazepines,chembl,Ki,15.0,nM,=,CHEMBL612545,Binding affinity for rat GABA-A receptor alpha-5--beta-2-gamma-2 subunits expressed in HEK293 cells
cid:3016,3016,Diazepam,Benzodiazepines,chembl,Ki,10000.0,nM,>,CHEMBL2111365,Binding affinity for rat GABA-A receptor alpha-6-beta-2-gamma-2 subunits expressed in HEK293 cells
cid:3016,3016,Diazepam,Benzodiazepines,chembl,Ki,10000.0,nM,>,CHEMBL2095167,Binding affinity for mutant rat GABA-A receptor alpha-1-(arg)-beta-2-gamma-2 subunits expressed in HEK293 cells
cid:3016,3016,Diazepam,Benzodiazepines,chembl,Ki,23.0,nM,=,CHEMBL612545,Binding affinity for mutant rat GABA-A receptor alpha-4-(his)-beta-2-gamma-2 subunits expressed in HEK293 cells
cid:3016,3016,Diazepam,Benzodiazepines,chembl,Ki,98.0,nM,=,CHEMBL2111365,Binding affinity for mutant rat GABA-A receptor alpha-6-(his)-beta-2-gamma-2 subunits expressed in HEK293 cells
cid:3016,3016,Diazepam,Benzodiazepines,chembl,Ki,20.0,nM,=,CHEMBL2111365,"Binding affinity for mutant rat GABA-A receptor alpha-6-(his,thr)beta2gamma2 subunits expressed in HEK293 cells"
cid:3016,3016,Diazepam,Benzodiazepines,chembl,Ki,9.0,nM,=,CHEMBL2111365,"Binding affinity for mutant rat GABA-A receptor alpha-6-(his,thr,gly)beta2gamma2 subunits expressed in HEK293 cells"
cid:3016,3016,Diazepam,Benzodiazepines,chembl,Ki,2.1,nM,=,CHEMBL2111365,"Binding affinity for mutant rat GABA-A receptor alpha-6-(his,thr,gly,val)beta2gamma2 subunits expressed in HEK293 cells"
cid:3016,3016,Diazepam,Benzodiazepines,chembl,Ki,20.0,nM,=,CHEMBL612545,"Binding affinity to rat chimeric GABA-A receptor C6, alpha1-alpha6 chimeric subunit co-expressed with beta-2 gamma2 subu"
cid:3016,3016,Diazepam,Benzodiazepines,chembl,EC50,80000.0,nM,>,CHEMBL614629,Lymphotoxic activity against immortalized Ramos B cells in culture
cid:3016,3016,Diazepam,Benzodiazepines,chembl,EC50,,nM,,CHEMBL214,Compound was tested for the inhibition of forskolin-stimulated adenylate cyclase at 5-hydroxytryptamine 1A receptor in g
cid:3016,3016,Diazepam,Benzodiazepines,chembl,EC50,,nM,,CHEMBL2304407,Compound was tested for the inhibition of forskolin-stimulated adenylate cyclase at 5-hydroxytryptamine 1D receptor in g
cid:3016,3016,Diazepam,Benzodiazepines,chembl,EC50,300000.0,nM,>,CHEMBL612545,Inhibition of F1F0-ATPase hydrolysis activity in bovine submitochondrial particles
cid:3016,3016,Diazepam,Benzodiazepines,chembl,EC50,210000.0,nM,=,CHEMBL612545,Inhibition of F1F0-ATPase synthesis activity in bovine submitochondrial particles
