substance_id,cid,substance_name,substance_class,source,target_name,gene,species,ki_nm,reference,reference_source
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Adrenergic Alpha,,RAT,11.0,"U'Prichard DC et al., 1977",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT1A,HTR1A,RAT,4168.6938347034,"Gozlan H et al., 1983",STRIATUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT1A,HTR1A,RAT,3548.1338923358,"Gozlan H et al., 1983",HIPPOCAMPUS
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D1,DRD1,CALF,920.0,"Burt DR et al., 1976",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,CALF,1.4,"Burt DR et al., 1976",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D1,DRD1,CALF,1100.0,"Burt DR et al., 1976",olfactory tubercle
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,CALF,1.4,"Burt DR et al., 1976",STRIATUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,CALF,0.8,"Burt DR et al., 1976",olfactory tubercle
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,CALF,0.8,"Burt DR et al., 1976",Nucleus accumbens
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D1,DRD1,CALF,1060.0,"Burt DR et al., 1976",STRIATUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Angiotensin II AT2,,RAT,10000.0,"Schoemaker H et al., 1997",adrenal medulla
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Calcium channel,,RAT,1700.0,"Schoemaker H et al., 1997",CEREBRAL CORTEX
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Sigma,,UNDEFINED,24.0,"Schoemaker H et al., 1997",UNDEFINED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Sodium Channel,,RAT,7000.0,"Schoemaker H et al., 1997",CEREBRAL CORTEX
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,GABA A Benzodiazepine,,RAT,10000.0,"Schoemaker H et al., 1997",KIDNEY
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Imidazoline I2,,RAT,10000.0,"Schoemaker H et al., 1997",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,ANGIOTENSIN AT1,AGTR1,RABBIT,10000.0,"Schoemaker H et al., 1997",adrenal cortical
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,ADENOSINE A2,,RAT,10000.0,"Schoemaker H et al., 1997",Striatal Membranes
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,ADENOSINE A1,ADORA1,RAT,10000.0,"Schoemaker H et al., 1997",HIPPOCAMPUS
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,HISTAMINE H1,HRH1,GUINEA PIG,1800.0,"Schoemaker H et al., 1997",CEREBELLUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,GABA A,,RAT,10000.0,"Schoemaker H et al., 1997",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Glutamate-Kainate,Glutamate kainate,RAT,10000.0,"Schoemaker H et al., 1997",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Glutamate-AMPA,GRIA3,RAT,10000.0,"Schoemaker H et al., 1997",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Glutamate-NMDA-Channel,,RAT,10000.0,"Schoemaker H et al., 1997",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,GABA A Benzodiazepine omega5,,RAT,10000.0,"Schoemaker H et al., 1997",HIPPOCAMPUS
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,GABA A,,RAT,10000.0,"Schoemaker H et al., 1997",CEREBRAL CORTEX
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Glutamate-NMDA-Polyamine,,RAT,700.0,"Schoemaker H et al., 1997",CEREBRAL CORTEX
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,GABA uptake,,RAT,10000.0,"Schoemaker H et al., 1997",CEREBRAL CORTEX
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,"Glycine, strychnine",,RAT,10000.0,"Schoemaker H et al., 1997",CEREBRAL CORTEX
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Glutamate-AMPA,GRIA3,RAT,10000.0,"Schoemaker H et al., 1997",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D1,DRD1,RAT,250.0,"Schoemaker H et al., 1997",STRIATUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,RAT,2.0,"Schoemaker H et al., 1997",STRIATUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Glycine,,RAT,10000.0,"Schoemaker H et al., 1997",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,GABA B,,RAT,10000.0,"Schoemaker H et al., 1997",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,GABA A Benzodiazepine omega2,,RAT,10000.0,"Schoemaker H et al., 1997",Spinal cord
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,GABA A Benzodiazepine omega1,,RAT,10000.0,"Schoemaker H et al., 1997",CEREBELLUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,"Cholinergic, muscarinic",,RAT,10000.0,"Schoemaker H et al., 1997",CORTEX
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha2,,RAT,10000.0,"Schoemaker H et al., 1997",CEREBRAL CORTEX
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT4,HTR4,GUINEA PIG,10000.0,"Schoemaker H et al., 1997",STRIATUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT3,HTR3A,RAT,10000.0,"Schoemaker H et al., 1997",CEREBRAL CORTEX
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT2C,HTR2C,PIG,10000.0,"Schoemaker H et al., 1997",Choroid Plexus
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT2A,HTR2A,RAT,72.0,"Schoemaker H et al., 1997",CEREBRAL CORTEX
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT1D,HTR1D,BOVINE,10000.0,"Schoemaker H et al., 1997",CAUDATE
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT1B,HTR1B,RAT,10000.0,"Schoemaker H et al., 1997",STRIATUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT1A,HTR1A,RAT,2500.0,"Schoemaker H et al., 1997",HIPPOCAMPUS
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT Transporter,SLC6A4,RAT,10000.0,"Schoemaker H et al., 1997",vas deferens
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Beta,ADRB2,RAT,10000.0,"Schoemaker H et al., 1997",CEREBRAL CORTEX
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha1B,ADRA1B,RAT,7.2,"Schoemaker H et al., 1997",LIVER
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha1A,ADRA1A,RAT,29.0,"Schoemaker H et al., 1997",Salivary  gland
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D3,DRD3,BOVINE,6.5,"Schoemaker H et al., 1997",CAUDATE
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,HUMAN,0.35,"Seeman, Philip  2001",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,HUMAN,0.7,"Seeman, Philip  2001",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,HUMAN,2.9,"Seeman, Philip  2001",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,HUMAN,9.5,"Seeman, Philip  2001",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D3,DRD3,HUMAN,6.2,"Seeman, Philip  2001",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D3,DRD3,HUMAN,8.8,"Seeman, Philip  2001",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D3,DRD3,HUMAN,15.0,"Seeman, Philip  2001",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D3,DRD3,HUMAN,23.0,"Seeman, Philip  2001",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D4,DRD4,HUMAN,0.84,"Seeman, Philip  2001",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D4,DRD4,HUMAN,2.0,"Seeman, Philip  2001",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D4,DRD4,HUMAN,2.9,"Seeman, Philip  2001",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT2A,HTR2A,HUMAN,46.0,"Seeman, Philip  2001",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT2A,HTR2A,HUMAN,60.0,"Seeman, Philip  2001",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT2A,HTR2A,HUMAN,103.0,"Seeman, Philip  2001",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Calcium channel verapamil binding site,,HUMAN,200.0,"Pajeva, IK, et al., 2002",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,RAT,0.2,"Borsini F, et al., 1995",STRIATUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Beta2,ADRB2,HUMAN,10000.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT1A,HTR1A,HUMAN,1202.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Calcium channel,,RAT,998.0,PDSP Certified Data,HEART
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha2C,ADRA2C,HUMAN,550.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,HUMAN,2.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,"Cholinergic, muscarinic M2",CHRM2,HUMAN,10000.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,"Cholinergic, Nicotinic Alpha3Beta4",,HUMAN,10000.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D1,DRD1,HUMAN,83.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Prostaglandin E4,PTGER4,HUMAN,10000.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha2A,ADRA2A,HUMAN,1130.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha2B,ADRA2B,HUMAN,480.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,"Cholinergic, Nicotinic Alpha2Beta4",,HUMAN,10000.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,"Cholinergic, Nicotinic Alpha7",,HUMAN,10000.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,"Cholinergic, Nicotinic Alpha2Beta2",,HUMAN,10000.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Beta1,ADRB1,HUMAN,10000.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Prostaglandin E3,PTGER3,HUMAN,10000.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,"Cholinergic, Nicotinic Alpha1Beta2",,HUMAN,10000.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT Transporter,SLC6A4,HUMAN,3256.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,"Cholinergic, Nicotinic Alpha3Beta2",,HUMAN,10000.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Norepinephrine transporter,,HUMAN,2112.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,"Cholinergic, muscarinic M1",CHRM1,HUMAN,10000.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha1A,ADRA1A,HUMAN,12.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Glutamate-NMDA-MK801,,RAT,10000.0,PDSP Certified Data,FOREBRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT7,HTR7,HUMAN,378.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Dopamine Transporter,SLC6A3,HUMAN,10000.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,GABA A,,RAT,10000.0,PDSP Certified Data,FOREBRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT2C,HTR2C,RAT,10000.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Glutamate-NMDA-MK801,,RAT,10000.0,PDSP Certified Data,FOREBRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D5,DRD5,HUMAN,147.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,"Cholinergic, muscarinic M5",CHRM5,HUMAN,657.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,HISTAMINE H3,HRH3,GUINEA PIG,10000.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT1D,HTR1D,HUMAN,7606.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT3,HTR3A,HUMAN,10000.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha1B,ADRA1B,HUMAN,8.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,GABA B,,RAT,10000.0,PDSP Certified Data,FOREBRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,"Cholinergic, muscarinic M4",CHRM4,HUMAN,10000.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT5a,HTR5A,HUMAN,2247.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,GABA A Benzodiazepine,,RAT,10000.0,PDSP Certified Data,FOREBRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,HISTAMINE H4,HRH4,HUMAN,10000.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT6,HTR6,HUMAN,3666.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,HISTAMINE H1,HRH1,HUMAN,3002.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT1E,HTR1E,HUMAN,10000.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,"Cholinergic, muscarinic M3",CHRM3,HUMAN,10000.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,CANNABINOID CB1,CNR1,RAT,10000.0,PDSP Certified Data,BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D3,DRD3,RAT,12.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D4,DRD4,HUMAN,15.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT2A,HTR2A,RAT,73.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT1B,HTR1B,HUMAN,165.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Imidazoline I1,,RAT,10000.0,PDSP Certified Data,PC12
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,HISTAMINE H2,HRH2,HUMAN,1003.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Vasopressin V3,,HUMAN,10000.0,PDSP Certified Data,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Glutamate-NMDA,,RAT,600.0,"Mutel V, et.al., 1998",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT2C,HTR2C,HUMAN,10000.0,"Kroeze WK, et.al., 2003",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT2A,HTR2A,HUMAN,53.0,"Kroeze WK, et.al., 2003",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,HUMAN,4.0,"Kroeze WK, et.al., 2003",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,HISTAMINE H1,HRH1,HUMAN,1800.0,"Kroeze WK, et.al., 2003",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,"Cholinergic, muscarinic M3",CHRM3,HUMAN,10000.0,"Kroeze WK, et.al., 2003",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha1A,ADRA1A,HUMAN,12.0,"Kroeze WK, et.al., 2003",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha2A,ADRA2A,HUMAN,1130.0,"Kroeze WK, et.al., 2003",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha2B,ADRA2B,HUMAN,480.0,"Kroeze WK, et.al., 2003",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha2C,ADRA2C,HUMAN,550.0,"Kroeze WK, et.al., 2003",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT1A,HTR1A,HUMAN,1202.0,"Kroeze WK, et.al., 2003",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT6,HTR6,HUMAN,3666.0,"Kroeze WK, et.al., 2003",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT7,HTR7,HUMAN,377.2,"Kroeze WK, et.al., 2003",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D1,DRD1,RAT,36.0,"Liao Y, et.al., 1999",STRIATUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,RAT,7.5,"Liao Y, et.al., 1999",STRIATUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,HUMAN,4.9,"Liao Y, et.al., 1999",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D3,DRD3,HUMAN,10.0,"Liao Y, et.al., 1999",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D4.2,,HUMAN,6.5,"Liao Y, et.al., 1999",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT2A,HTR2A,RAT,55.0,"Liao Y, et.al., 1999",CORTEX
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT2C,HTR2C,RAT,1000.0,"Liao Y, et.al., 1999",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,HISTAMINE H1,HRH1,RAT,1000.0,"Liao Y, et.al., 1999",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha1,,RAT,18.0,"Liao Y, et.al., 1999",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,"Cholinergic, muscarinic M1",CHRM1,RAT,5500.0,"Liao Y, et.al., 1999",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT2A,HTR2A,HUMAN,70.2,"Vanover, KE et.al., 2004",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,HUMAN,0.7,"Vanover, KE et.al., 2004",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2 Long,DRD2,HUMAN,0.40738027780411,"Millan MJ, et. al., 2004",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D3,DRD3,HUMAN,2.8840315031266,"Millan MJ, et. al., 2004",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D1,DRD1,RAT,25.0,"Bymaster F.P., et. al., 1996",STRIATUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,RAT,1.0,"Bymaster F.P., et. al., 1996",STRIATUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D4,DRD4,HUMAN,5.0,"Bymaster F.P., et. al., 1996",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT1A,HTR1A,RAT,7930.0,"Bymaster F.P., et. al., 1996",CORTEX
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT1D,HTR1D,Beef,6950.0,"Bymaster F.P., et. al., 1996",STRIATUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT2A,HTR2A,RAT,78.0,"Bymaster F.P., et. al., 1996",CORTEX
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT2C,HTR2C,HUMAN,3085.0,"Bymaster F.P., et. al., 1996",CORTEX
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT3,HTR3A,RAT,1000.0,"Bymaster F.P., et. al., 1996",CORTEX
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,"Cholinergic, muscarinic M1",CHRM1,RAT,1475.0,"Bymaster F.P., et. al., 1996",CEREBRAL CORTEX
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,"Cholinergic, muscarinic M2",CHRM2,RAT,1200.0,"Bymaster F.P., et. al., 1996",HEART
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,"Cholinergic, muscarinic M3",CHRM3,RAT,1600.0,"Bymaster F.P., et. al., 1996",SUBMAXILLARY GLAND
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha1,,RAT,46.0,"Bymaster F.P., et. al., 1996",WHOLE BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha2,,RAT,360.0,"Bymaster F.P., et. al., 1996",WHOLE BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,HISTAMINE H1,HRH1,RAT,3630.0,"Bymaster F.P., et. al., 1996",WHOLE BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,"Cholinergic, muscarinic M1",CHRM1,HUMAN,10000.0,"Bymaster F.P., et. al., 2003",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,"Cholinergic, muscarinic M2",CHRM2,HUMAN,10000.0,"Bymaster F.P., et. al., 2003",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,"Cholinergic, muscarinic M3",CHRM3,HUMAN,10000.0,"Bymaster F.P., et. al., 2003",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,"Cholinergic, muscarinic M4",CHRM4,HUMAN,10000.0,"Bymaster F.P., et. al., 2003",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,"Cholinergic, muscarinic M5",CHRM5,HUMAN,10000.0,"Bymaster F.P., et. al., 2003",CLONED
